year,duration,start_time,end_time,area,lat,lon
2018,20,1537833600000000000,1539561600000000000,35391826.65386661,37.125,351.125
2019,7,1551052800000000000,1551657600000000000,35391826.65386661,37.125,351.125
2020,15,1590364800000000000,1591660800000000000,35391826.65386661,37.125,351.125
2020,7,1595116800000000000,1595721600000000000,35391826.65386661,37.125,351.125
2021,26,1617753600000000000,1620000000000000000,35391826.65386661,37.125,351.125
2022,30,1671667200000000000,1674259200000000000,35391826.65386661,37.125,351.125
2023,8,1680220800000000000,1680912000000000000,35391826.65386661,37.125,351.125
2023,5,1683072000000000000,1683504000000000000,35391826.65386661,37.125,351.125
2023,7,1686182400000000000,1686787200000000000,35391826.65386661,37.125,351.125
2023,20,1696550400000000000,1698278400000000000,35391826.65386661,37.125,351.125
2023,62,1703894400000000000,1709251200000000000,35391826.65386661,37.125,351.125
2024,5,1713571200000000000,1714003200000000000,35391826.65386661,37.125,351.125
2024,58,1732233600000000000,1737244800000000000,35391826.65386661,37.125,351.125
2025,10,1751500800000000000,1752364800000000000,35391826.65386661,37.125,351.125
2025,16,1754265600000000000,1755648000000000000,35391826.65386661,37.125,351.125
1981,5,374889600000000000,375321600000000000,38759770.629350424,37.375,351.125
1981,5,375926400000000000,376358400000000000,38759770.629350424,37.375,351.125
1983,7,416188800000000000,416793600000000000,38759770.629350424,37.375,351.125
1983,31,437184000000000000,439862400000000000,38759770.629350424,37.375,351.125
1987,5,555120000000000000,555552000000000000,38759770.629350424,37.375,351.125
1987,16,558748800000000000,560131200000000000,38759770.629350424,37.375,351.125
1989,31,616118400000000000,618796800000000000,38759770.629350424,37.375,351.125
1989,6,619833600000000000,620352000000000000,38759770.629350424,37.375,351.125
1989,6,624412800000000000,624931200000000000,38759770.629350424,37.375,351.125
1989,8,625536000000000000,626227200000000000,38759770.629350424,37.375,351.125
1990,5,638236800000000000,638668800000000000,38759770.629350424,37.375,351.125
1990,12,648518400000000000,649555200000000000,38759770.629350424,37.375,351.125
1990,6,650073600000000000,650592000000000000,38759770.629350424,37.375,351.125
1990,6,651456000000000000,651974400000000000,38759770.629350424,37.375,351.125
1991,42,682387200000000000,686016000000000000,38759770.629350424,37.375,351.125
1994,19,786499200000000000,788140800000000000,38759770.629350424,37.375,351.125
1995,8,797731200000000000,798422400000000000,38759770.629350424,37.375,351.125
1995,7,809740800000000000,810345600000000000,38759770.629350424,37.375,351.125
1995,35,814233600000000000,817257600000000000,38759770.629350424,37.375,351.125
1995,18,819849600000000000,821404800000000000,38759770.629350424,37.375,351.125
1996,10,837043200000000000,837907200000000000,38759770.629350424,37.375,351.125
1997,7,855964800000000000,856569600000000000,38759770.629350424,37.375,351.125
1997,53,857088000000000000,861667200000000000,38759770.629350424,37.375,351.125
1997,11,862012800000000000,862963200000000000,38759770.629350424,37.375,351.125
