year,duration,start_time,end_time,area,lat,lon
2019,9,1567296000000000000,1568073600000000000,35391826.65386684,37.125,352.375
2020,23,1580774400000000000,1582761600000000000,35391826.65386684,37.125,352.375
2020,5,1586304000000000000,1586736000000000000,35391826.65386684,37.125,352.375
2020,16,1590019200000000000,1591401600000000000,35391826.65386684,37.125,352.375
2020,18,1594684800000000000,1596240000000000000,35391826.65386684,37.125,352.375
2020,11,1605484800000000000,1606435200000000000,35391826.65386684,37.125,352.375
2020,6,1606694400000000000,1607212800000000000,35391826.65386684,37.125,352.375
2021,8,1618531200000000000,1619222400000000000,35391826.65386684,37.125,352.375
2022,6,1652572800000000000,1653091200000000000,35391826.65386684,37.125,352.375
2022,12,1657411200000000000,1658448000000000000,35391826.65386684,37.125,352.375
2022,11,1667088000000000000,1668038400000000000,35391826.65386684,37.125,352.375
2022,26,1671840000000000000,1674086400000000000,35391826.65386684,37.125,352.375
2023,5,1680220800000000000,1680652800000000000,35391826.65386684,37.125,352.375
2023,10,1682121600000000000,1682985600000000000,35391826.65386684,37.125,352.375
2023,20,1687651200000000000,1689379200000000000,35391826.65386684,37.125,352.375
2023,19,1696291200000000000,1697932800000000000,35391826.65386684,37.125,352.375
2023,22,1703462400000000000,1705363200000000000,35391826.65386684,37.125,352.375
2024,41,1705708800000000000,1709251200000000000,35391826.65386684,37.125,352.375
2024,14,1712966400000000000,1714176000000000000,35391826.65386684,37.125,352.375
2024,22,1733097600000000000,1734998400000000000,35391826.65386684,37.125,352.375
2025,6,1736553600000000000,1737072000000000000,35391826.65386684,37.125,352.375
2025,8,1748476800000000000,1749168000000000000,35391826.65386684,37.125,352.375
2025,13,1751068800000000000,1752192000000000000,35391826.65386684,37.125,352.375
2025,19,1754006400000000000,1755648000000000000,35391826.65386684,37.125,352.375
2025,8,1761091200000000000,1761782400000000000,35391826.65386684,37.125,352.375
2025,7,1762128000000000000,1762732800000000000,35391826.65386684,37.125,352.375
