Year,Month,Zone,Parameter,Value,Bathymetry
1999,12,NW,mean_intensity_degC,,400
2000,1,NW,activity_degC_days_m2,0.0,400
2000,1,NW,mean_intensity_degC,,400
2000,2,NW,activity_degC_days_m2,0.0,400
2000,2,NW,mean_intensity_degC,,400
2000,3,NW,activity_degC_days_m2,0.0,400
2000,3,NW,mean_intensity_degC,,400
2000,4,NW,activity_degC_days_m2,0.0,400
2000,4,NW,mean_intensity_degC,,400
2000,5,NW,activity_degC_days_m2,27413494409.55278,400
2000,5,NW,mean_area_km2,76.39859255290058,400
2000,5,NW,mean_duration_days,5.2,400
2000,5,NW,mean_intensity_degC,1.754702091217041,400
2000,5,NW,number_of_events,5.0,400
2000,5,NW,sum_area_km2,381.99296276450286,400
2000,6,NW,activity_degC_days_m2,17465890955.178146,400
2000,6,NW,mean_area_km2,74.43591483461071,400
2000,6,NW,mean_duration_days,8.0,400
2000,6,NW,mean_intensity_degC,1.236714482307434,400
2000,6,NW,number_of_events,18.0,400
2000,6,NW,sum_area_km2,1339.8464670229928,400
2000,7,NW,activity_degC_days_m2,118366866542.74384,400
2000,7,NW,mean_area_km2,62.31112826154316,400
2000,7,NW,mean_duration_days,5.0,400
2000,7,NW,mean_intensity_degC,1.5674564838409424,400
2000,7,NW,number_of_events,1.0,400
2000,7,NW,sum_area_km2,62.31112826154316,400
2000,8,NW,activity_degC_days_m2,0.0,400
2000,8,NW,mean_intensity_degC,,400
2000,9,NW,activity_degC_days_m2,0.0,400
2000,9,NW,mean_intensity_degC,,400
2000,10,NW,activity_degC_days_m2,0.0,400
2000,10,NW,mean_intensity_degC,,400
2000,11,NW,activity_degC_days_m2,0.0,400
2000,11,NW,mean_intensity_degC,,400
2000,12,NW,activity_degC_days_m2,0.0,400
2000,12,NW,mean_intensity_degC,,400
2001,1,NW,activity_degC_days_m2,0.0,400
2001,1,NW,mean_intensity_degC,,400
2001,2,NW,activity_degC_days_m2,0.0,400
2001,2,NW,mean_intensity_degC,,400
2001,3,NW,activity_degC_days_m2,3026191299.2529535,400
2001,3,NW,mean_area_km2,84.12846933834865,400
2001,3,NW,mean_duration_days,5.0,400
2001,3,NW,mean_intensity_degC,1.7291748523712158,400
2001,3,NW,number_of_events,2.0,400
2001,3,NW,sum_area_km2,168.2569386766973,400
2001,4,NW,activity_degC_days_m2,4874295292.95869,400
2001,4,NW,mean_intensity_degC,1.1715747117996216,400
2001,5,NW,activity_degC_days_m2,0.0,400
2001,5,NW,mean_intensity_degC,,400
2001,6,NW,activity_degC_days_m2,0.0,400
2001,6,NW,mean_intensity_degC,,400
2001,7,NW,activity_degC_days_m2,0.0,400
2001,7,NW,mean_intensity_degC,,400
2001,8,NW,activity_degC_days_m2,5807066105.459381,400
2001,8,NW,mean_area_km2,89.15451550496645,400
2001,8,NW,mean_duration_days,6.0,400
2001,8,NW,mean_intensity_degC,1.6626533269882202,400
2001,8,NW,number_of_events,1.0,400
2001,8,NW,sum_area_km2,89.15451550496645,400
2001,9,NW,activity_degC_days_m2,0.0,400
2001,9,NW,mean_intensity_degC,,400
2001,10,NW,activity_degC_days_m2,0.0,400
2001,10,NW,mean_intensity_degC,,400
2001,11,NW,activity_degC_days_m2,0.0,400
2001,11,NW,mean_intensity_degC,,400
2001,12,NW,activity_degC_days_m2,0.0,400
2001,12,NW,mean_intensity_degC,,400
2002,1,NW,activity_degC_days_m2,132389732074.11227,400
2002,1,NW,mean_area_km2,67.14004838818737,400
2002,1,NW,mean_duration_days,13.25,400
2002,1,NW,mean_intensity_degC,1.063443660736084,400
2002,1,NW,number_of_events,16.0,400
2002,1,NW,sum_area_km2,1074.240774210998,400
2002,2,NW,activity_degC_days_m2,68704885652.903656,400
2002,2,NW,mean_area_km2,69.77549377120366,400
2002,2,NW,mean_duration_days,10.666666666666666,400
2002,2,NW,mean_intensity_degC,1.0094325542449951,400
2002,2,NW,number_of_events,9.0,400
2002,2,NW,sum_area_km2,627.9794439408329,400
2002,3,NW,activity_degC_days_m2,95860300882.86722,400
2002,3,NW,mean_area_km2,74.69012694336206,400
2002,3,NW,mean_duration_days,8.375,400
2002,3,NW,mean_intensity_degC,1.2209500074386597,400
2002,3,NW,number_of_events,16.0,400
2002,3,NW,sum_area_km2,1195.042031093793,400
2002,4,NW,activity_degC_days_m2,0.0,400
2002,4,NW,mean_intensity_degC,,400
2002,5,NW,activity_degC_days_m2,0.0,400
2002,5,NW,mean_intensity_degC,,400
2002,6,NW,activity_degC_days_m2,0.0,400
2002,6,NW,mean_intensity_degC,,400
2002,7,NW,activity_degC_days_m2,0.0,400
2002,7,NW,mean_intensity_degC,,400
2002,8,NW,activity_degC_days_m2,0.0,400
2002,8,NW,mean_intensity_degC,,400
2002,9,NW,activity_degC_days_m2,6740024122.103056,400
2002,9,NW,mean_area_km2,83.28184148844308,400
2002,9,NW,mean_duration_days,11.0,400
2002,9,NW,mean_intensity_degC,1.6212701797485352,400
2002,9,NW,number_of_events,4.0,400
2002,9,NW,sum_area_km2,333.1273659537723,400
2002,10,NW,activity_degC_days_m2,151262563322.37415,400
2002,10,NW,mean_area_km2,82.8966129284036,400
2002,10,NW,mean_duration_days,6.8,400
2002,10,NW,mean_intensity_degC,1.790744066238403,400
2002,10,NW,number_of_events,15.0,400
2002,10,NW,sum_area_km2,1243.449193926054,400
2002,11,NW,activity_degC_days_m2,0.0,400
2002,11,NW,mean_intensity_degC,,400
2002,12,NW,activity_degC_days_m2,0.0,400
2002,12,NW,mean_intensity_degC,,400
2003,1,NW,activity_degC_days_m2,0.0,400
2003,1,NW,mean_intensity_degC,,400
2003,2,NW,activity_degC_days_m2,0.0,400
2003,2,NW,mean_intensity_degC,,400
2003,3,NW,activity_degC_days_m2,3074691430.0982447,400
2003,3,NW,mean_area_km2,92.50297110836502,400
2003,3,NW,mean_duration_days,5.0,400
2003,3,NW,mean_intensity_degC,1.060448408126831,400
2003,3,NW,number_of_events,1.0,400
2003,3,NW,sum_area_km2,92.50297110836502,400
2003,4,NW,activity_degC_days_m2,0.0,400
2003,4,NW,mean_intensity_degC,,400
2003,5,NW,activity_degC_days_m2,0.0,400
2003,5,NW,mean_intensity_degC,,400
2003,6,NW,activity_degC_days_m2,0.0,400
2003,6,NW,mean_intensity_degC,,400
2003,7,NW,activity_degC_days_m2,0.0,400
2003,7,NW,mean_intensity_degC,,400
2003,8,NW,activity_degC_days_m2,150482945528.37186,400
2003,8,NW,mean_area_km2,80.76779958456501,400
2003,8,NW,mean_duration_days,7.8,400
2003,8,NW,mean_intensity_degC,1.690842866897583,400
2003,8,NW,number_of_events,30.0,400
2003,8,NW,sum_area_km2,2423.0339875369505,400
2003,9,NW,activity_degC_days_m2,251283241632.87085,400
2003,9,NW,mean_area_km2,76.21556297661111,400
2003,9,NW,mean_duration_days,9.19047619047619,400
2003,9,NW,mean_intensity_degC,1.898603916168213,400
2003,9,NW,number_of_events,21.0,400
2003,9,NW,sum_area_km2,1600.5268225088334,400
2003,10,NW,activity_degC_days_m2,52154776544.82186,400
2003,10,NW,mean_intensity_degC,1.5273106098175049,400
2003,11,NW,activity_degC_days_m2,0.0,400
2003,11,NW,mean_intensity_degC,,400
2003,12,NW,activity_degC_days_m2,0.0,400
2003,12,NW,mean_intensity_degC,,400
2004,1,NW,activity_degC_days_m2,0.0,400
2004,1,NW,mean_intensity_degC,,400
2004,2,NW,activity_degC_days_m2,0.0,400
2004,2,NW,mean_intensity_degC,,400
2004,3,NW,activity_degC_days_m2,0.0,400
2004,3,NW,mean_intensity_degC,,400
2004,4,NW,activity_degC_days_m2,0.0,400
2004,4,NW,mean_intensity_degC,,400
2004,5,NW,activity_degC_days_m2,0.0,400
2004,5,NW,mean_intensity_degC,,400
2004,6,NW,activity_degC_days_m2,417011885267.731,400
2004,6,NW,mean_area_km2,79.29458558659297,400
2004,6,NW,mean_duration_days,11.727272727272728,400
2004,6,NW,mean_intensity_degC,1.897083759307861,400
2004,6,NW,number_of_events,33.0,400
2004,6,NW,sum_area_km2,2616.7213243575684,400
2004,7,NW,activity_degC_days_m2,17189495753.5992,400
2004,7,NW,mean_area_km2,82.45257610097515,400
2004,7,NW,mean_duration_days,28.0,400
2004,7,NW,mean_intensity_degC,1.2162357568740845,400
2004,7,NW,number_of_events,1.0,400
2004,7,NW,sum_area_km2,82.45257610097515,400
2004,8,NW,activity_degC_days_m2,986401372690.5385,400
2004,8,NW,mean_area_km2,77.29507440345618,400
2004,8,NW,mean_duration_days,24.285714285714285,400
2004,8,NW,mean_intensity_degC,2.276827573776245,400
2004,8,NW,number_of_events,28.0,400
2004,8,NW,sum_area_km2,2164.2620832967727,400
2004,9,NW,activity_degC_days_m2,0.0,400
2004,9,NW,mean_intensity_degC,,400
2004,10,NW,activity_degC_days_m2,0.0,400
2004,10,NW,mean_intensity_degC,,400
2004,11,NW,activity_degC_days_m2,0.0,400
2004,11,NW,mean_intensity_degC,,400
2004,12,NW,activity_degC_days_m2,0.0,400
2004,12,NW,mean_intensity_degC,,400
2005,1,NW,activity_degC_days_m2,0.0,400
2005,1,NW,mean_intensity_degC,,400
2005,2,NW,activity_degC_days_m2,0.0,400
2005,2,NW,mean_intensity_degC,,400
2005,3,NW,activity_degC_days_m2,0.0,400
2005,3,NW,mean_intensity_degC,,400
2005,4,NW,activity_degC_days_m2,0.0,400
2005,4,NW,mean_intensity_degC,,400
2005,5,NW,activity_degC_days_m2,4635993498.529638,400
2005,5,NW,mean_area_km2,75.74435779066894,400
2005,5,NW,mean_duration_days,5.0,400
2005,5,NW,mean_intensity_degC,1.569156289100647,400
2005,5,NW,number_of_events,1.0,400
2005,5,NW,sum_area_km2,75.74435779066894,400
2005,6,NW,activity_degC_days_m2,33705309917.34694,400
2005,6,NW,mean_area_km2,83.19436743217894,400
2005,6,NW,mean_duration_days,6.111111111111111,400
2005,6,NW,mean_intensity_degC,1.561182141304016,400
2005,6,NW,number_of_events,9.0,400
2005,6,NW,sum_area_km2,748.7493068896105,400
2005,7,NW,activity_degC_days_m2,116308464683.17592,400
2005,7,NW,mean_area_km2,75.90757140952915,400
2005,7,NW,mean_duration_days,5.85,400
2005,7,NW,mean_intensity_degC,1.383736491203308,400
2005,7,NW,number_of_events,20.0,400
2005,7,NW,sum_area_km2,1518.151428190583,400
2005,8,NW,activity_degC_days_m2,46700193130.18576,400
2005,8,NW,mean_area_km2,64.23109062777336,400
2005,8,NW,mean_duration_days,5.857142857142857,400
2005,8,NW,mean_intensity_degC,1.8372230529785156,400
2005,8,NW,number_of_events,7.0,400
2005,8,NW,sum_area_km2,449.6176343944135,400
2005,9,NW,activity_degC_days_m2,0.0,400
2005,9,NW,mean_intensity_degC,,400
2005,10,NW,activity_degC_days_m2,0.0,400
2005,10,NW,mean_intensity_degC,,400
2005,11,NW,activity_degC_days_m2,0.0,400
2005,11,NW,mean_intensity_degC,,400
2005,12,NW,activity_degC_days_m2,0.0,400
2005,12,NW,mean_intensity_degC,,400
2006,1,NW,activity_degC_days_m2,0.0,400
2006,1,NW,mean_intensity_degC,,400
2006,2,NW,activity_degC_days_m2,0.0,400
2006,2,NW,mean_intensity_degC,,400
2006,3,NW,activity_degC_days_m2,0.0,400
2006,3,NW,mean_intensity_degC,,400
2006,4,NW,activity_degC_days_m2,0.0,400
2006,4,NW,mean_intensity_degC,,400
2006,5,NW,activity_degC_days_m2,222863353920.8836,400
2006,5,NW,mean_area_km2,73.570250630203,400
2006,5,NW,mean_duration_days,24.352941176470587,400
2006,5,NW,mean_intensity_degC,1.635891675949097,400
2006,5,NW,number_of_events,17.0,400
2006,5,NW,sum_area_km2,1250.694260713451,400
2006,6,NW,activity_degC_days_m2,681373709019.452,400
2006,6,NW,mean_area_km2,80.150024652036,400
2006,6,NW,mean_duration_days,15.421052631578949,400
2006,6,NW,mean_intensity_degC,2.2808117866516113,400
2006,6,NW,number_of_events,19.0,400
2006,6,NW,sum_area_km2,1522.8504683886838,400
2006,7,NW,activity_degC_days_m2,611713188563.357,400
2006,7,NW,mean_area_km2,76.49473922325275,400
2006,7,NW,mean_duration_days,19.35483870967742,400
2006,7,NW,mean_intensity_degC,1.799321532249451,400
2006,7,NW,number_of_events,31.0,400
2006,7,NW,sum_area_km2,2371.336915920835,400
2006,8,NW,activity_degC_days_m2,77626852195.77953,400
2006,8,NW,mean_intensity_degC,1.5736483335494995,400
2006,9,NW,activity_degC_days_m2,5906185178.073968,400
2006,9,NW,mean_area_km2,62.3111282615433,400
2006,9,NW,mean_duration_days,13.666666666666666,400
2006,9,NW,mean_intensity_degC,1.641998291015625,400
2006,9,NW,number_of_events,3.0,400
2006,9,NW,sum_area_km2,186.9333847846299,400
2006,10,NW,activity_degC_days_m2,689252665553.4259,400
2006,10,NW,mean_area_km2,77.04240999951874,400
2006,10,NW,mean_duration_days,49.80555555555556,400
2006,10,NW,mean_intensity_degC,1.721557378768921,400
2006,10,NW,number_of_events,36.0,400
2006,10,NW,sum_area_km2,2773.526759982675,400
2006,11,NW,activity_degC_days_m2,1132506133150.978,400
2006,11,NW,mean_area_km2,62.31112826154364,400
2006,11,NW,mean_duration_days,39.0,400
2006,11,NW,mean_intensity_degC,2.213012456893921,400
2006,11,NW,number_of_events,1.0,400
2006,11,NW,sum_area_km2,62.31112826154364,400
2006,12,NW,activity_degC_days_m2,393795676255.0356,400
2006,12,NW,mean_area_km2,79.61222001763068,400
2006,12,NW,mean_duration_days,8.23076923076923,400
2006,12,NW,mean_intensity_degC,1.3531967401504517,400
2006,12,NW,number_of_events,13.0,400
2006,12,NW,sum_area_km2,1034.958860229199,400
2007,1,NW,activity_degC_days_m2,234644878134.6902,400
2007,1,NW,mean_area_km2,84.0262922688688,400
2007,1,NW,mean_duration_days,16.764705882352942,400
2007,1,NW,mean_intensity_degC,1.198395848274231,400
2007,1,NW,number_of_events,17.0,400
2007,1,NW,sum_area_km2,1428.4469685707695,400
2007,2,NW,activity_degC_days_m2,15478699307.358644,400
2007,2,NW,mean_area_km2,90.82787870673,400
2007,2,NW,mean_duration_days,5.75,400
2007,2,NW,mean_intensity_degC,1.148731350898743,400
2007,2,NW,number_of_events,4.0,400
2007,2,NW,sum_area_km2,363.31151482692,400
2007,3,NW,activity_degC_days_m2,74688768242.04929,400
2007,3,NW,mean_area_km2,81.38754292892762,400
2007,3,NW,mean_duration_days,7.157894736842105,400
2007,3,NW,mean_intensity_degC,0.9382107853889464,400
2007,3,NW,number_of_events,19.0,400
2007,3,NW,sum_area_km2,1546.3633156496248,400
2007,4,NW,activity_degC_days_m2,0.0,400
2007,4,NW,mean_intensity_degC,,400
2007,5,NW,activity_degC_days_m2,0.0,400
2007,5,NW,mean_intensity_degC,,400
2007,6,NW,activity_degC_days_m2,0.0,400
2007,6,NW,mean_intensity_degC,,400
2007,7,NW,activity_degC_days_m2,4993334122.772051,400
2007,7,NW,mean_area_km2,79.08039694970473,400
2007,7,NW,mean_duration_days,6.5,400
2007,7,NW,mean_intensity_degC,1.41904616355896,400
2007,7,NW,number_of_events,4.0,400
2007,7,NW,sum_area_km2,316.32158779881894,400
2007,8,NW,activity_degC_days_m2,30598679834.376945,400
2007,8,NW,mean_area_km2,77.40704968495454,400
2007,8,NW,mean_duration_days,5.0,400
2007,8,NW,mean_intensity_degC,1.7378625869750977,400
2007,8,NW,number_of_events,2.0,400
2007,8,NW,sum_area_km2,154.8140993699091,400
2007,9,NW,activity_degC_days_m2,0.0,400
2007,9,NW,mean_intensity_degC,,400
2007,10,NW,activity_degC_days_m2,0.0,400
2007,10,NW,mean_intensity_degC,,400
2007,11,NW,activity_degC_days_m2,0.0,400
2007,11,NW,mean_intensity_degC,,400
2007,12,NW,activity_degC_days_m2,0.0,400
2007,12,NW,mean_intensity_degC,,400
2008,1,NW,activity_degC_days_m2,4969044897.616506,400
2008,1,NW,mean_area_km2,77.42178884142646,400
2008,1,NW,mean_duration_days,5.0,400
2008,1,NW,mean_intensity_degC,0.8424566388130188,400
2008,1,NW,number_of_events,2.0,400
2008,1,NW,sum_area_km2,154.84357768285292,400
2008,2,NW,activity_degC_days_m2,217894577261.72052,400
2008,2,NW,mean_area_km2,78.03990531268973,400
2008,2,NW,mean_duration_days,9.490196078431373,400
2008,2,NW,mean_intensity_degC,1.0771692991256714,400
2008,2,NW,number_of_events,51.0,400
2008,2,NW,sum_area_km2,3980.035170947176,400
2008,3,NW,activity_degC_days_m2,104787972139.03026,400
2008,3,NW,mean_intensity_degC,1.0822477340698242,400
2008,4,NW,activity_degC_days_m2,2224084090.736504,400
2008,4,NW,mean_area_km2,70.14959883338823,400
2008,4,NW,mean_duration_days,5.0,400
2008,4,NW,mean_intensity_degC,1.247004508972168,400
2008,4,NW,number_of_events,3.0,400
2008,4,NW,sum_area_km2,210.44879650016463,400
2008,5,NW,activity_degC_days_m2,11333785133.066084,400
2008,5,NW,mean_intensity_degC,1.5886496305465698,400
2008,6,NW,activity_degC_days_m2,0.0,400
2008,6,NW,mean_intensity_degC,,400
2008,7,NW,activity_degC_days_m2,29485253563.013454,400
2008,7,NW,mean_area_km2,83.70475500345249,400
2008,7,NW,mean_duration_days,6.375,400
2008,7,NW,mean_intensity_degC,1.646464467048645,400
2008,7,NW,number_of_events,8.0,400
2008,7,NW,sum_area_km2,669.6380400276199,400
2008,8,NW,activity_degC_days_m2,23417638310.774593,400
2008,8,NW,mean_intensity_degC,1.7391939163208008,400
2008,9,NW,activity_degC_days_m2,13837254340.350037,400
2008,9,NW,mean_area_km2,94.17631837311592,400
2008,9,NW,mean_duration_days,7.5,400
2008,9,NW,mean_intensity_degC,1.5889990329742432,400
2008,9,NW,number_of_events,2.0,400
2008,9,NW,sum_area_km2,188.35263674623187,400
2008,10,NW,activity_degC_days_m2,0.0,400
2008,10,NW,mean_intensity_degC,,400
2008,11,NW,activity_degC_days_m2,0.0,400
2008,11,NW,mean_intensity_degC,,400
2008,12,NW,activity_degC_days_m2,0.0,400
2008,12,NW,mean_intensity_degC,,400
2009,1,NW,activity_degC_days_m2,0.0,400
2009,1,NW,mean_intensity_degC,,400
2009,2,NW,activity_degC_days_m2,0.0,400
2009,2,NW,mean_intensity_degC,,400
2009,3,NW,activity_degC_days_m2,0.0,400
2009,3,NW,mean_intensity_degC,,400
2009,4,NW,activity_degC_days_m2,0.0,400
2009,4,NW,mean_intensity_degC,,400
2009,5,NW,activity_degC_days_m2,0.0,400
2009,5,NW,mean_intensity_degC,,400
2009,6,NW,activity_degC_days_m2,290604365661.0105,400
2009,6,NW,mean_area_km2,77.47291928957752,400
2009,6,NW,mean_duration_days,18.482758620689655,400
2009,6,NW,mean_intensity_degC,1.9462594985961912,400
2009,6,NW,number_of_events,29.0,400
2009,6,NW,sum_area_km2,2246.714659397748,400
2009,7,NW,activity_degC_days_m2,383546925147.31775,400
2009,7,NW,mean_area_km2,62.311128261543374,400
2009,7,NW,mean_duration_days,5.0,400
2009,7,NW,mean_intensity_degC,1.7858234643936155,400
2009,7,NW,number_of_events,2.0,400
2009,7,NW,sum_area_km2,124.62225652308676,400
2009,8,NW,activity_degC_days_m2,0.0,400
2009,8,NW,mean_intensity_degC,,400
2009,9,NW,activity_degC_days_m2,0.0,400
2009,9,NW,mean_intensity_degC,,400
2009,10,NW,activity_degC_days_m2,362876041758.9356,400
2009,10,NW,mean_area_km2,77.94714924093937,400
2009,10,NW,mean_duration_days,10.272727272727272,400
2009,10,NW,mean_intensity_degC,1.5686928033828735,400
2009,10,NW,number_of_events,44.0,400
2009,10,NW,sum_area_km2,3429.674566601332,400
2009,11,NW,activity_degC_days_m2,99237745482.00082,400
2009,11,NW,mean_area_km2,79.09871792794273,400
2009,11,NW,mean_duration_days,5.0,400
2009,11,NW,mean_intensity_degC,1.5981457233428955,400
2009,11,NW,number_of_events,3.0,400
2009,11,NW,sum_area_km2,237.29615378382815,400
2009,12,NW,activity_degC_days_m2,1294233088.734448,400
2009,12,NW,mean_area_km2,95.84966563786588,400
2009,12,NW,mean_duration_days,5.0,400
2009,12,NW,mean_intensity_degC,1.120255470275879,400
2009,12,NW,number_of_events,1.0,400
2009,12,NW,sum_area_km2,95.84966563786588,400
2010,1,NW,activity_degC_days_m2,2175480975.9850035,400
2010,1,NW,mean_intensity_degC,1.2553609609603882,400
2010,2,NW,activity_degC_days_m2,0.0,400
2010,2,NW,mean_intensity_degC,,400
2010,3,NW,activity_degC_days_m2,0.0,400
2010,3,NW,mean_intensity_degC,,400
2010,4,NW,activity_degC_days_m2,439525881372.2913,400
2010,4,NW,mean_area_km2,76.96752625530974,400
2010,4,NW,mean_duration_days,12.566666666666666,400
2010,4,NW,mean_intensity_degC,2.027658700942993,400
2010,4,NW,number_of_events,30.0,400
2010,4,NW,sum_area_km2,2309.025787659292,400
2010,5,NW,activity_degC_days_m2,75542209132.35593,400
2010,5,NW,mean_area_km2,93.17195779948584,400
2010,5,NW,mean_duration_days,6.8,400
2010,5,NW,mean_intensity_degC,1.62468683719635,400
2010,5,NW,number_of_events,5.0,400
2010,5,NW,sum_area_km2,465.8597889974292,400
2010,6,NW,activity_degC_days_m2,61265543538.18545,400
2010,6,NW,mean_area_km2,76.4150418064251,400
2010,6,NW,mean_duration_days,6.2,400
2010,6,NW,mean_intensity_degC,2.009430170059204,400
2010,6,NW,number_of_events,5.0,400
2010,6,NW,sum_area_km2,382.0752090321255,400
2010,7,NW,activity_degC_days_m2,0.0,400
2010,7,NW,mean_intensity_degC,,400
2010,8,NW,activity_degC_days_m2,22376411462.511738,400
2010,8,NW,mean_area_km2,78.81788054498233,400
2010,8,NW,mean_duration_days,6.25,400
2010,8,NW,mean_intensity_degC,1.6264153718948364,400
2010,8,NW,number_of_events,12.0,400
2010,8,NW,sum_area_km2,945.814566539788,400
2010,9,NW,activity_degC_days_m2,80721679376.60997,400
2010,9,NW,mean_area_km2,82.4506139408855,400
2010,9,NW,mean_duration_days,6.75,400
2010,9,NW,mean_intensity_degC,1.9039037227630615,400
2010,9,NW,number_of_events,4.0,400
2010,9,NW,sum_area_km2,329.802455763542,400
2010,10,NW,activity_degC_days_m2,0.0,400
2010,10,NW,mean_intensity_degC,,400
2010,11,NW,activity_degC_days_m2,0.0,400
2010,11,NW,mean_intensity_degC,,400
2010,12,NW,activity_degC_days_m2,0.0,400
2010,12,NW,mean_intensity_degC,,400
2011,1,NW,activity_degC_days_m2,7896395798.5522995,400
2011,1,NW,mean_area_km2,69.02634766340844,400
2011,1,NW,mean_duration_days,7.777777777777778,400
2011,1,NW,mean_intensity_degC,0.8828909993171692,400
2011,1,NW,number_of_events,9.0,400
2011,1,NW,sum_area_km2,621.2371289706759,400
2011,2,NW,activity_degC_days_m2,69121330542.48656,400
2011,2,NW,mean_area_km2,76.48818414480677,400
2011,2,NW,mean_duration_days,6.555555555555555,400
2011,2,NW,mean_intensity_degC,1.0085692405700684,400
2011,2,NW,number_of_events,9.0,400
2011,2,NW,sum_area_km2,688.393657303261,400
2011,3,NW,activity_degC_days_m2,0.0,400
2011,3,NW,mean_intensity_degC,,400
2011,4,NW,activity_degC_days_m2,348697817116.4526,400
2011,4,NW,mean_area_km2,76.90182451246984,400
2011,4,NW,mean_duration_days,25.836734693877553,400
2011,4,NW,mean_intensity_degC,1.6152487993240356,400
2011,4,NW,number_of_events,49.0,400
2011,4,NW,sum_area_km2,3768.1894011110226,400
2011,5,NW,activity_degC_days_m2,1141885872480.454,400
2011,5,NW,mean_area_km2,95.84966563786588,400
2011,5,NW,mean_duration_days,8.0,400
2011,5,NW,mean_intensity_degC,2.2108254432678223,400
2011,5,NW,number_of_events,1.0,400
2011,5,NW,sum_area_km2,95.84966563786588,400
2011,6,NW,activity_degC_days_m2,74123211548.34206,400
2011,6,NW,mean_intensity_degC,1.6943988800048828,400
2011,7,NW,activity_degC_days_m2,0.0,400
2011,7,NW,mean_intensity_degC,,400
2011,8,NW,activity_degC_days_m2,0.0,400
2011,8,NW,mean_intensity_degC,,400
2011,9,NW,activity_degC_days_m2,996486941.9194876,400
2011,9,NW,mean_area_km2,62.31112826154316,400
2011,9,NW,mean_duration_days,7.0,400
2011,9,NW,mean_intensity_degC,1.6622200012207031,400
2011,9,NW,number_of_events,1.0,400
2011,9,NW,sum_area_km2,62.31112826154316,400
2011,10,NW,activity_degC_days_m2,60981243585.67443,400
2011,10,NW,mean_area_km2,68.72309073734925,400
2011,10,NW,mean_duration_days,5.545454545454546,400
2011,10,NW,mean_intensity_degC,1.52566659450531,400
2011,10,NW,number_of_events,11.0,400
2011,10,NW,sum_area_km2,755.9539981108418,400
2011,11,NW,activity_degC_days_m2,0.0,400
2011,11,NW,mean_intensity_degC,,400
2011,12,NW,activity_degC_days_m2,0.0,400
2011,12,NW,mean_intensity_degC,,400
2012,1,NW,activity_degC_days_m2,0.0,400
2012,1,NW,mean_intensity_degC,,400
2012,2,NW,activity_degC_days_m2,0.0,400
2012,2,NW,mean_intensity_degC,,400
2012,3,NW,activity_degC_days_m2,12875414130.176844,400
2012,3,NW,mean_area_km2,90.8253805690704,400
2012,3,NW,mean_duration_days,5.0,400
2012,3,NW,mean_intensity_degC,1.1088942289352417,400
2012,3,NW,number_of_events,4.0,400
2012,3,NW,sum_area_km2,363.3015222762816,400
2012,4,NW,activity_degC_days_m2,0.0,400
2012,4,NW,mean_intensity_degC,,400
2012,5,NW,activity_degC_days_m2,42102311894.825226,400
2012,5,NW,mean_area_km2,85.32118869110202,400
2012,5,NW,mean_duration_days,11.142857142857142,400
2012,5,NW,mean_intensity_degC,2.0027592182159424,400
2012,5,NW,number_of_events,14.0,400
2012,5,NW,sum_area_km2,1194.4966416754285,400
2012,6,NW,activity_degC_days_m2,173948911729.08044,400
2012,6,NW,mean_area_km2,76.22194841435312,400
2012,6,NW,mean_duration_days,8.428571428571429,400
2012,6,NW,mean_intensity_degC,1.5643515586853027,400
2012,6,NW,number_of_events,7.0,400
2012,6,NW,sum_area_km2,533.5536389004718,400
2012,7,NW,activity_degC_days_m2,0.0,400
2012,7,NW,mean_intensity_degC,,400
2012,8,NW,activity_degC_days_m2,479861043833.57166,400
2012,8,NW,mean_area_km2,77.47291928957752,400
2012,8,NW,mean_duration_days,14.96551724137931,400
2012,8,NW,mean_intensity_degC,1.883733153343201,400
2012,8,NW,number_of_events,29.0,400
2012,8,NW,sum_area_km2,2246.714659397748,400
2012,9,NW,activity_degC_days_m2,105030892953.2648,400
2012,9,NW,mean_area_km2,69.63940799730099,400
2012,9,NW,mean_duration_days,7.0,400
2012,9,NW,mean_intensity_degC,1.6375099420547483,400
2012,9,NW,number_of_events,11.0,400
2012,9,NW,sum_area_km2,766.0334879703111,400
2012,10,NW,activity_degC_days_m2,34899400310.10522,400
2012,10,NW,mean_area_km2,62.983177602371526,400
2012,10,NW,mean_duration_days,8.0,400
2012,10,NW,mean_intensity_degC,1.3471665382385254,400
2012,10,NW,number_of_events,5.0,400
2012,10,NW,sum_area_km2,314.91588801185765,400
2012,11,NW,activity_degC_days_m2,0.0,400
2012,11,NW,mean_intensity_degC,,400
2012,12,NW,activity_degC_days_m2,0.0,400
2012,12,NW,mean_intensity_degC,,400
2013,1,NW,activity_degC_days_m2,0.0,400
2013,1,NW,mean_intensity_degC,,400
2013,2,NW,activity_degC_days_m2,0.0,400
2013,2,NW,mean_intensity_degC,,400
2013,3,NW,activity_degC_days_m2,0.0,400
2013,3,NW,mean_intensity_degC,,400
2013,4,NW,activity_degC_days_m2,0.0,400
2013,4,NW,mean_intensity_degC,,400
2013,5,NW,activity_degC_days_m2,0.0,400
2013,5,NW,mean_intensity_degC,,400
2013,6,NW,activity_degC_days_m2,0.0,400
2013,6,NW,mean_intensity_degC,,400
2013,7,NW,activity_degC_days_m2,207730848086.0153,400
2013,7,NW,mean_area_km2,83.09121667004865,400
