season,Year,NW,SW,S
SON,2001,0,17.407842155945822,0
SON,2002,55.48323225885889,34.441756151244704,0
SON,2003,25.74228301463335,17.033177157763184,0
SON,2004,0,0,0
SON,2005,0,37.61851921626397,0
SON,2006,46.71005848973955,43.13377535217181,22.097387651174884
SON,2007,0,23.96876709985373,22.003814935462184
SON,2008,31.39210612437197,0,10.674402962736707
SON,2009,52.534004367568535,33.76053235942804,10.674402962736703
SON,2010,29.15981301344818,11.797275551288894,11.797275551288948
SON,2011,42.66055302238137,33.045839828390896,22.28453308260027
SON,2012,43.59381419129552,53.22367069257099,0
SON,2013,51.151699258166,29.859870564787112,21.629524072611474
SON,2014,69.59617057041164,47.92044385403701,32.958936045336976
SON,2015,55.25543834394069,34.654213999841716,11.123551998157588
SON,2016,0,11.79727555128887,11.797275551288916
SON,2017,0,24.717117104498595,22.28453308260025
SON,2018,0,27.80366030202774,11.048693825587442
SON,2019,0,0,11.23583925701281
SON,2020,0,11.797275551288894,11.123551998157598
SON,2021,25.944685892805076,17.40740739419291,10.674402962736707
SON,2022,79.49416362630384,37.47794104845562,22.471678514025655
SON,2023,52.36568915725699,52.65766340217346,21.72309678832413
SON,2024,54.681973909221334,33.17487817223962,10.89897748044714
SON,2025,0,11.797275551288894,22.84596937687639
