season,Year,NW,SW,S
SON,1995,22.636538699446014,29.20543290679465,21.927236966292263
SON,1996,0,0,0
SON,1997,84.3932235120542,27.522437474885407,21.769836249383133
SON,1998,0,0,0
SON,1999,27.484017618764575,14.790415354606704,0
SON,2000,0,0,0
SON,2001,0,17.407842155945822,0
SON,2002,55.52319110929395,34.21746553701935,0
SON,2003,25.20072612482719,16.172959411018965,0
SON,2004,0,14.790415354606711,15.732720916764514
SON,2005,0,37.61851921626397,0
SON,2006,67.76740125117445,41.87231392512563,20.51561461069736
SON,2007,0,23.257599487322405,21.8540985903219
SON,2008,31.39210612437197,0,9.925685757398366
SON,2009,52.03653899855362,33.21192034151279,17.417516467092977
SON,2010,27.483537980295168,11.797275551288894,11.797275551288948
SON,2011,46.417035567924785,32.21484631928743,21.471245693464066
SON,2012,44.42004471684235,49.44596572611411,7.304651408360003
SON,2013,51.05302705122349,29.08097285670985,29.833120143725314
SON,2014,70.58599119279906,46.219900948706204,29.36843463932679
SON,2015,54.77842206648821,33.356880356234704,10.955121109874767
SON,2016,0,11.79727555128887,20.225345059693428
SON,2017,0,24.15575745688034,29.89844041436703
SON,2018,0,26.28845926474169,10.075342915406104
SON,2019,0,0,11.23583925701281
SON,2020,20.770376087181212,31.727779825706325,19.561966544583775
SON,2021,25.490497716104038,26.432096754375873,20.475262110730455
SON,2022,76.88487571242116,32.464265929373475,19.401922986305003
SON,2023,51.27829947039765,47.2580615715668,19.345790142259872
SON,2024,52.035918475966284,30.96393382480043,9.800818739670984
SON,2025,21.89031940489997,24.155762800129562,30.266058730011476
