season,Year,NW,SW,S
SON,2004,0,1.6666666666666665,0
SON,2005,0,4.166666666666667,0
SON,2006,33.53055555555555,23.886363636363637,10.458333333333334
SON,2007,0,5.5,7.2
SON,2008,2.5,0,1.6666666666666665
SON,2009,5.070921985815603,7.128205128205128,1.7777777777777777
SON,2010,2.25,3.333333333333333,2.666666666666667
SON,2011,4.357142857142857,7.933333333333333,10.297619047619047
SON,2012,5.113553113553113,10.48051948051948,0
SON,2013,6.555555555555555,7.193181818181819,7.033333333333333
SON,2014,27.81111111111111,19.979166666666668,18.25
SON,2015,7.75268817204301,6.143518518518518,3.666666666666667
SON,2016,0,2,1.8333333333333335
SON,2017,0,5.666666666666667,20.066666666666666
SON,2018,0,6.916666666666667,8.375
SON,2019,0,0,2.416666666666667
SON,2020,2,2.166666666666667,2.571428571428571
SON,2021,5.055555555555555,3.897435897435897,4.333333333333333
SON,2022,45.58188090050835,22.87878787878788,7.333333333333333
SON,2023,25.895752895752896,41.93589743589744,39.791666666666664
SON,2024,10.65625,9.743859649122808,17.958333333333336
SON,2025,1.7777777777777777,2,6.708333333333333
