time_start,time_end,time_peak,date_start,date_end,date_peak,index_start,index_end,index_peak,duration,duration_moderate,duration_strong,duration_severe,duration_extreme,intensity_max,intensity_mean,intensity_var,intensity_cumulative,intensity_max_relThresh,intensity_mean_relThresh,intensity_var_relThresh,intensity_cumulative_relThresh,intensity_max_abs,intensity_mean_abs,intensity_var_abs,intensity_cumulative_abs,category,rate_onset,rate_decline,n_events,lat,lon
738620.0,738628.0,738621.0,2023-04-10,2023-04-18,2023-04-11,99.0,107.0,100.0,9.0,7.0,2.0,0.0,0.0,1.5758579623314652,1.2356004544056454,0.20607909453831322,11.120404089650808,0.8535489728373875,0.4761073820052613,0.22652505438488738,4.284966438047352,18.1,17.837776,0.176747,160.54,Strong,0.5713023524130539,0.10291502757738986,7,36.125,353.375
738633.0,738666.0,738636.0,2023-04-23,2023-05-26,2023-04-26,112.0,145.0,115.0,34.0,12.0,22.0,0.0,0.0,2.5061713803199055,1.8121016862496482,0.4053931610302815,61.61145733248804,1.612128903788907,0.8838708703839133,0.4199603139178825,30.05160959305305,19.49,19.472647,0.4562399,662.07,Strong,0.45446651652111975,0.047937715955035314,7,36.125,353.375
738672.0,738725.0,738715.0,2023-06-01,2023-07-24,2023-07-14,151.0,204.0,194.0,54.0,31.0,23.0,0.0,0.0,3.292521876673547,2.0607282804901605,0.5298548212677053,111.27932714646866,2.179548694241433,0.9586414817983256,0.518994711984932,51.76664001710959,25.07,22.889631,1.3937718,1236.04,Strong,0.052660842007250575,0.18925542582381535,7,36.125,353.375
738808.0,738816.0,738811.0,2023-10-15,2023-10-23,2023-10-18,287.0,295.0,290.0,9.0,9.0,0.0,0.0,0.0,1.786100079936368,1.520163060943714,0.2041450709401322,13.681467548493426,0.7149361641176313,0.4586240365086509,0.19691199721182864,4.127616328577858,22.34,22.02111,0.27822602,198.19,Moderate,0.16880705169818405,0.1371182696211025,7,36.125,353.375
738838.0,738885.0,738866.0,2023-11-14,2023-12-31,2023-12-12,317.0,364.0,345.0,48.0,39.0,9.0,0.0,0.0,2.01102662855579,1.3987767196470695,0.29407760597187443,67.14128254305933,1.133192923761186,0.4994952999135507,0.33355170799275263,23.975774395850433,19.619999,19.275208,0.50031656,925.20996,Strong,0.03850296789060287,0.027827338978066284,7,36.125,353.375
738521.0,738543.0,738521.0,2023-01-01,2023-01-23,2023-01-01,0.0,22.0,0.0,23.0,5.0,18.0,0.0,0.0,1.9766359021586766,1.7010910614677104,0.2817924384833052,39.12509441375734,1.157354293331025,0.9118119837692716,0.27202949908375396,20.971675626693248,18.72,18.083912,0.4568678,415.93,Strong,0.0,0.05109802095693507,7,36.125,353.625
738598.0,738615.0,738613.0,2023-03-19,2023-04-05,2023-04-03,77.0,94.0,92.0,18.0,17.0,1.0,0.0,0.0,1.4413677338630926,1.0862691017889208,0.18208206011371894,19.552843832200573,0.744710245440082,0.40222949024596943,0.18101039086767118,7.24013082442745,17.68,17.21,0.24693699,309.77997,Strong,0.0450197958177137,0.29266924704274827,7,36.125,353.625
738620.0,738628.0,738621.0,2023-04-10,2023-04-18,2023-04-11,99.0,107.0,100.0,9.0,8.0,1.0,0.0,0.0,1.5194570479854477,1.1973468001170826,0.2158972101328782,10.776121201053744,0.7795485219647844,0.42653749664197427,0.23222095166209084,3.8388374697777685,17.91,17.666664,0.19020483,158.99998,Strong,0.597511270994783,0.09705404876380849,7,36.125,353.625
738633.0,738666.0,738651.0,2023-04-23,2023-05-26,2023-05-11,112.0,145.0,130.0,34.0,11.0,23.0,0.0,0.0,2.6239271471577297,1.8857619432163422,0.46626429951286186,64.11590606935563,1.6974844163463985,0.9535900709525014,0.48085825259656345,32.422062412385046,20.18,19.408823,0.51925147,659.89996,Strong,0.09382541925884275,0.10686914878630846,7,36.125,353.625
738672.0,738725.0,738715.0,2023-06-01,2023-07-24,2023-07-14,151.0,204.0,194.0,54.0,36.0,18.0,0.0,0.0,3.1686268468056973,1.9614098365446435,0.5800926779133236,105.91613117341075,2.0300653519168996,0.8241183977115688,0.5700825754411691,44.502393476424714,24.85,22.662407,1.4568318,1223.77,Strong,0.05010397716235092,0.18501490931357098,7,36.125,353.625
738808.0,738818.0,738812.0,2023-10-15,2023-10-25,2023-10-19,287.0,297.0,291.0,11.0,11.0,0.0,0.0,0.0,1.9375004306916281,1.5723667256643348,0.2503978658775458,17.296033982307684,0.7678054686515594,0.4144364633867829,0.23637808797733653,4.558801097254612,22.189999,21.771818,0.35999542,239.48999,Moderate,0.16379620268353456,0.12637109496161614,7,36.125,353.625
738857.0,738885.0,738860.0,2023-12-03,2023-12-31,2023-12-06,336.0,364.0,339.0,29.0,29.0,0.0,0.0,0.0,1.8214618313697066,1.252252152286993,0.28935567848495447,36.3153124163228,0.8542263277115367,0.3618853147886498,0.2528898853569346,10.494674128870844,19.42,18.480347,0.5129193,535.93005,Moderate,0.24289814118416025,0.027911426175025157,7,36.125,353.625
738521.0,738541.0,738521.0,2023-01-01,2023-01-21,2023-01-01,0.0,20.0,0.0,21.0,9.0,12.0,0.0,0.0,1.9403661297213652,1.601006003935033,0.24737768681050906,33.62112608263569,1.068774869365079,0.7704945313765705,0.23229839978175504,16.18038515890798,18.6,17.941904,0.4139429,376.77997,Strong,0.0,0.05352394155026608,8,36.125,353.875
738598.0,738615.0,738613.0,2023-03-19,2023-04-05,2023-04-03,77.0,94.0,92.0,18.0,18.0,0.0,0.0,0.0,1.3927787965343832,0.979635416393212,0.19150710818815875,17.633437495077818,0.6914183093655488,0.288766778925414,0.1882971509553039,5.197802020657452,17.529999,17.005554,0.259534,306.09998,Moderate,0.04749522571385073,0.2966549965643104,8,36.125,353.875
738620.0,738627.0,738622.0,2023-04-10,2023-04-17,2023-04-12,99.0,106.0,101.0,8.0,8.0,0.0,0.0,0.0,1.3956397271925383,1.120255324148363,0.22322235650425612,8.962042593186904,0.6462574005126953,0.35707249179963174,0.23087069447427916,2.856579934397054,17.71,17.475,0.21219103,139.8,Moderate,0.3666038390128833,0.11579492294893225,8,36.125,353.875
738633.0,738667.0,738651.0,2023-04-23,2023-05-27,2023-05-11,112.0,146.0,130.0,35.0,12.0,23.0,0.0,0.0,2.6332099668441273,1.8429592993951616,0.4752988075284451,64.50357547883065,1.7301282575053563,0.9341768554828144,0.48736513203370596,32.6961899418985,20.039999,19.24857,0.5718448,673.69995,Strong,0.10006516480716089,0.10164553771853332,8,36.125,353.875
738677.0,738694.0,738693.0,2023-06-06,2023-06-23,2023-06-22,156.0,173.0,172.0,18.0,16.0,0.0,0.0,0.0,1.8326809790826601,1.363589392768012,0.19161409182536898,24.54460906982422,0.6905161949896019,0.23096403169802907,0.18936230676107801,4.157352570564523,22.08,21.062777,0.52273643,379.12997,Moderate,0.044439936663048615,0.317497848182595,8,36.125,353.875
738698.0,738725.0,738706.0,2023-06-27,2023-07-24,2023-07-05,177.0,204.0,185.0,28.0,14.0,14.0,0.0,0.0,2.860136708905621,2.197883810315814,0.46287390423063035,61.54074668884279,1.750000061527377,1.0655136547879704,0.46802936118616434,29.83438233406317,23.91,23.50214,0.61152226,658.05994,Strong,0.20997346374974976,0.08704830734467496,8,36.125,353.875
